datetime,Load_Type,Motor_and_Transformer_Load_kVarh
2021-07-05 18:00:00,Medium_Load,21.56
2021-07-05 19:00:00,Medium_Load,35.82
2021-07-05 20:00:00,Medium_Load,18.94
2021-07-05 21:00:00,Medium_Load,0.0
2021-07-05 22:00:00,Medium_Load,4.25
2021-07-05 23:00:00,Light_Load,4.21
2021-07-06 00:00:00,Light_Load,4.39
2021-07-06 01:00:00,Light_Load,3.64
2021-07-06 02:00:00,Light_Load,3.96
2021-07-06 03:00:00,Light_Load,3.89
2021-07-06 04:00:00,Light_Load,3.67
2021-07-06 05:00:00,Light_Load,3.96
2021-07-06 06:00:00,Light_Load,4.64
2021-07-06 07:00:00,Light_Load,4.5
2021-07-06 08:00:00,Light_Load,64.73
2021-07-06 09:00:00,Medium_Load,53.86
2021-07-06 10:00:00,Maximum_Load,35.75
2021-07-06 11:00:00,Maximum_Load,41.36
2021-07-06 12:00:00,Medium_Load,0.04
2021-07-06 13:00:00,Maximum_Load,12.56
2021-07-06 14:00:00,Maximum_Load,9.4
2021-07-06 15:00:00,Maximum_Load,10.44
2021-07-06 16:00:00,Maximum_Load,10.94
2021-07-06 17:00:00,Medium_Load,1.22
2021-07-06 18:00:00,Medium_Load,17.68
2021-07-06 19:00:00,Medium_Load,3.89
2021-07-06 20:00:00,Medium_Load,20.27
2021-07-06 21:00:00,Medium_Load,6.95
2021-07-06 22:00:00,Medium_Load,4.07
2021-07-06 23:00:00,Light_Load,3.67
2021-07-07 00:00:00,Light_Load,4.43
2021-07-07 01:00:00,Light_Load,4.97
2021-07-07 02:00:00,Light_Load,4.9
2021-07-07 03:00:00,Light_Load,5.08
2021-07-07 04:00:00,Light_Load,5.04
2021-07-07 05:00:00,Light_Load,5.29
2021-07-07 06:00:00,Light_Load,5.18
2021-07-07 07:00:00,Light_Load,5.44
2021-07-07 08:00:00,Light_Load,79.63
2021-07-07 09:00:00,Medium_Load,40.79
2021-07-07 10:00:00,Maximum_Load,33.55
2021-07-07 11:00:00,Maximum_Load,56.3
2021-07-07 12:00:00,Medium_Load,0.0
2021-07-07 13:00:00,Maximum_Load,23.26
2021-07-07 14:00:00,Maximum_Load,27.68
2021-07-07 15:00:00,Maximum_Load,28.62
2021-07-07 16:00:00,Maximum_Load,23.36
2021-07-07 17:00:00,Medium_Load,0.0
2021-07-07 18:00:00,Medium_Load,28.33
2021-07-07 19:00:00,Medium_Load,14.33
2021-07-07 20:00:00,Medium_Load,42.41
2021-07-07 21:00:00,Medium_Load,0.0
2021-07-07 22:00:00,Medium_Load,6.23
2021-07-07 23:00:00,Light_Load,3.92
2021-07-08 00:00:00,Light_Load,4.72
2021-07-08 01:00:00,Light_Load,4.82
2021-07-08 02:00:00,Light_Load,5.15
2021-07-08 03:00:00,Light_Load,5.36
2021-07-08 04:00:00,Light_Load,5.22
2021-07-08 05:00:00,Light_Load,6.16
2021-07-08 06:00:00,Light_Load,5.83
2021-07-08 07:00:00,Light_Load,5.18
2021-07-08 08:00:00,Light_Load,83.74
2021-07-08 09:00:00,Medium_Load,40.5
2021-07-08 10:00:00,Maximum_Load,39.67
2021-07-08 11:00:00,Maximum_Load,64.8
2021-07-08 12:00:00,Medium_Load,0.0
2021-07-08 13:00:00,Maximum_Load,37.19
2021-07-08 14:00:00,Maximum_Load,41.87
2021-07-08 15:00:00,Maximum_Load,44.28
2021-07-08 16:00:00,Maximum_Load,44.64
2021-07-08 17:00:00,Medium_Load,0.32
2021-07-08 18:00:00,Medium_Load,50.33
2021-07-08 19:00:00,Medium_Load,55.91
2021-07-08 20:00:00,Medium_Load,30.96
2021-07-08 21:00:00,Medium_Load,0.0
2021-07-08 22:00:00,Medium_Load,5.04
2021-07-08 23:00:00,Light_Load,4.57
2021-07-09 00:00:00,Light_Load,5.29
2021-07-09 01:00:00,Light_Load,5.98
2021-07-09 02:00:00,Light_Load,5.76
2021-07-09 03:00:00,Light_Load,5.83
2021-07-09 04:00:00,Light_Load,5.69
2021-07-09 05:00:00,Light_Load,6.12
2021-07-09 06:00:00,Light_Load,5.15
2021-07-09 07:00:00,Light_Load,4.72
2021-07-09 08:00:00,Light_Load,63.94
2021-07-09 09:00:00,Medium_Load,22.0
2021-07-09 10:00:00,Maximum_Load,12.56
2021-07-09 11:00:00,Maximum_Load,44.64
2021-07-09 12:00:00,Medium_Load,0.0
2021-07-09 13:00:00,Maximum_Load,35.64
2021-07-09 14:00:00,Maximum_Load,24.84
2021-07-09 15:00:00,Maximum_Load,31.07
2021-07-09 16:00:00,Maximum_Load,28.15
2021-07-09 17:00:00,Medium_Load,0.0
2021-07-09 18:00:00,Medium_Load,0.0
2021-07-09 19:00:00,Medium_Load,0.0
2021-07-09 20:00:00,Medium_Load,0.0
2021-07-09 21:00:00,Medium_Load,0.0
2021-07-09 22:00:00,Medium_Load,4.32
2021-07-09 23:00:00,Light_Load,3.35
2021-07-10 00:00:00,Light_Load,4.0
2021-07-10 01:00:00,Light_Load,4.07
2021-07-10 02:00:00,Light_Load,4.28
2021-07-10 03:00:00,Light_Load,4.28
2021-07-10 04:00:00,Light_Load,4.61
2021-07-10 05:00:00,Light_Load,4.28
2021-07-10 06:00:00,Light_Load,4.28
2021-07-10 07:00:00,Light_Load,4.0
2021-07-10 08:00:00,Light_Load,66.74
2021-07-10 09:00:00,Medium_Load,29.95
2021-07-10 10:00:00,Maximum_Load,46.76
2021-07-10 11:00:00,Maximum_Load,37.94
2021-07-10 12:00:00,Medium_Load,0.0
2021-07-10 13:00:00,Maximum_Load,16.99
2021-07-10 14:00:00,Maximum_Load,23.04
2021-07-10 15:00:00,Maximum_Load,11.27
2021-07-10 16:00:00,Maximum_Load,9.97
2021-07-10 17:00:00,Medium_Load,0.0
2021-07-10 18:00:00,Medium_Load,0.0
2021-07-10 19:00:00,Medium_Load,0.0
2021-07-10 20:00:00,Medium_Load,0.0
2021-07-10 21:00:00,Medium_Load,0.0
2021-07-10 22:00:00,Medium_Load,3.49
2021-07-10 23:00:00,Light_Load,3.38
2021-07-11 00:00:00,Light_Load,3.42
2021-07-11 01:00:00,Light_Load,3.71
2021-07-11 02:00:00,Light_Load,3.71
2021-07-11 03:00:00,Light_Load,3.74
2021-07-11 04:00:00,Light_Load,3.6
2021-07-11 05:00:00,Light_Load,3.78
2021-07-11 06:00:00,Light_Load,3.38
2021-07-11 07:00:00,Light_Load,4.46
2021-07-11 08:00:00,Light_Load,55.84
2021-07-11 09:00:00,Medium_Load,25.06
2021-07-11 10:00:00,Maximum_Load,27.61
2021-07-11 11:00:00,Maximum_Load,36.72
2021-07-11 12:00:00,Medium_Load,0.0
2021-07-11 13:00:00,Maximum_Load,10.98
2021-07-11 14:00:00,Maximum_Load,19.66
2021-07-11 15:00:00,Maximum_Load,22.57
2021-07-11 16:00:00,Maximum_Load,29.38
2021-07-11 17:00:00,Medium_Load,0.0
2021-07-11 18:00:00,Medium_Load,19.76
2021-07-11 19:00:00,Medium_Load,21.42
2021-07-11 20:00:00,Medium_Load,22.5
2021-07-11 21:00:00,Medium_Load,0.0
2021-07-11 22:00:00,Medium_Load,4.28
2021-07-11 23:00:00,Light_Load,3.71
2021-07-12 00:00:00,Light_Load,4.1
2021-07-12 01:00:00,Light_Load,4.46
2021-07-12 02:00:00,Light_Load,4.75
2021-07-12 03:00:00,Light_Load,4.82
2021-07-12 04:00:00,Light_Load,4.79
2021-07-12 05:00:00,Light_Load,5.0
2021-07-12 06:00:00,Light_Load,5.08
2021-07-12 07:00:00,Light_Load,4.72
2021-07-12 08:00:00,Light_Load,54.11
2021-07-12 09:00:00,Medium_Load,32.87
2021-07-12 10:00:00,Maximum_Load,20.74
2021-07-12 11:00:00,Maximum_Load,42.55
2021-07-12 12:00:00,Medium_Load,0.0
2021-07-12 13:00:00,Maximum_Load,26.03
2021-07-12 14:00:00,Maximum_Load,24.73
2021-07-12 15:00:00,Maximum_Load,45.07
2021-07-12 16:00:00,Maximum_Load,51.73
2021-07-12 17:00:00,Medium_Load,6.41
2021-07-12 18:00:00,Medium_Load,36.94
2021-07-12 19:00:00,Medium_Load,25.24
2021-07-12 20:00:00,Medium_Load,8.39
2021-07-12 21:00:00,Medium_Load,0.0
2021-07-12 22:00:00,Medium_Load,3.53
2021-07-12 23:00:00,Light_Load,3.24
2021-07-13 00:00:00,Light_Load,3.71
2021-07-13 01:00:00,Light_Load,3.78
2021-07-13 02:00:00,Light_Load,3.92
2021-07-13 03:00:00,Light_Load,3.92
2021-07-13 04:00:00,Light_Load,4.07
2021-07-13 05:00:00,Light_Load,4.28
2021-07-13 06:00:00,Light_Load,4.5
2021-07-13 07:00:00,Light_Load,3.89
2021-07-13 08:00:00,Light_Load,67.46
2021-07-13 09:00:00,Medium_Load,32.9
2021-07-13 10:00:00,Maximum_Load,23.29
2021-07-13 11:00:00,Maximum_Load,45.07
2021-07-13 12:00:00,Medium_Load,0.0
2021-07-13 13:00:00,Maximum_Load,31.97
2021-07-13 14:00:00,Maximum_Load,11.12
2021-07-13 15:00:00,Maximum_Load,3.56
2021-07-13 16:00:00,Maximum_Load,13.5
2021-07-13 17:00:00,Medium_Load,0.36
2021-07-13 18:00:00,Medium_Load,15.73
2021-07-13 19:00:00,Medium_Load,4.03
2021-07-13 20:00:00,Medium_Load,4.39
2021-07-13 21:00:00,Medium_Load,0.0
2021-07-13 22:00:00,Medium_Load,4.18
2021-07-13 23:00:00,Light_Load,4.14
2021-07-14 00:00:00,Light_Load,4.64
2021-07-14 01:00:00,Light_Load,4.86
2021-07-14 02:00:00,Light_Load,4.9
2021-07-14 03:00:00,Light_Load,4.75
2021-07-14 04:00:00,Light_Load,4.86
2021-07-14 05:00:00,Light_Load,5.11
2021-07-14 06:00:00,Light_Load,5.08
2021-07-14 07:00:00,Light_Load,4.28
2021-07-14 08:00:00,Light_Load,65.2
2021-07-14 09:00:00,Medium_Load,40.75
2021-07-14 10:00:00,Maximum_Load,30.2
2021-07-14 11:00:00,Maximum_Load,46.26
2021-07-14 12:00:00,Medium_Load,0.0
2021-07-14 13:00:00,Maximum_Load,0.0
2021-07-14 14:00:00,Maximum_Load,11.48
2021-07-14 15:00:00,Maximum_Load,13.0
2021-07-14 16:00:00,Maximum_Load,12.78
2021-07-14 17:00:00,Medium_Load,1.48
2021-07-14 18:00:00,Medium_Load,29.16
2021-07-14 19:00:00,Medium_Load,12.89
2021-07-14 20:00:00,Medium_Load,17.03
2021-07-14 21:00:00,Medium_Load,0.0
2021-07-14 22:00:00,Medium_Load,6.48
2021-07-14 23:00:00,Light_Load,4.18
2021-07-15 00:00:00,Light_Load,4.64
2021-07-15 01:00:00,Light_Load,4.5
2021-07-15 02:00:00,Light_Load,4.68
2021-07-15 03:00:00,Light_Load,5.0
2021-07-15 04:00:00,Light_Load,5.58
2021-07-15 05:00:00,Light_Load,5.47
2021-07-15 06:00:00,Light_Load,5.18
2021-07-15 07:00:00,Light_Load,4.54
2021-07-15 08:00:00,Light_Load,47.84
2021-07-15 09:00:00,Medium_Load,37.66
2021-07-15 10:00:00,Maximum_Load,17.57
2021-07-15 11:00:00,Maximum_Load,27.61
2021-07-15 12:00:00,Medium_Load,0.0
2021-07-15 13:00:00,Maximum_Load,20.05
2021-07-15 14:00:00,Maximum_Load,10.62
2021-07-15 15:00:00,Maximum_Load,20.05
2021-07-15 16:00:00,Maximum_Load,16.45
2021-07-15 17:00:00,Medium_Load,0.0
2021-07-15 18:00:00,Medium_Load,31.5
2021-07-15 19:00:00,Medium_Load,25.09
2021-07-15 20:00:00,Medium_Load,15.84
2021-07-15 21:00:00,Medium_Load,0.0
2021-07-15 22:00:00,Medium_Load,5.83
2021-07-15 23:00:00,Light_Load,4.14
2021-07-16 00:00:00,Light_Load,4.1
2021-07-16 01:00:00,Light_Load,4.25
2021-07-16 02:00:00,Light_Load,4.28
2021-07-16 03:00:00,Light_Load,5.11
2021-07-16 04:00:00,Light_Load,4.9
2021-07-16 05:00:00,Light_Load,5.08
2021-07-16 06:00:00,Light_Load,5.08
2021-07-16 07:00:00,Light_Load,4.54
2021-07-16 08:00:00,Light_Load,33.08
2021-07-16 09:00:00,Medium_Load,1.58
2021-07-16 10:00:00,Maximum_Load,13.14
2021-07-16 11:00:00,Maximum_Load,31.9
2021-07-16 12:00:00,Medium_Load,0.0
2021-07-16 13:00:00,Maximum_Load,12.78
2021-07-16 14:00:00,Maximum_Load,22.36
2021-07-16 15:00:00,Maximum_Load,12.74
2021-07-16 16:00:00,Maximum_Load,10.08
2021-07-16 17:00:00,Medium_Load,0.0
2021-07-16 18:00:00,Medium_Load,0.0
2021-07-16 19:00:00,Medium_Load,0.0
2021-07-16 20:00:00,Medium_Load,0.0
2021-07-16 21:00:00,Medium_Load,0.0
2021-07-16 22:00:00,Medium_Load,0.0
2021-07-16 23:00:00,Light_Load,0.0
2021-07-17 00:00:00,Light_Load,0.0
2021-07-17 01:00:00,Light_Load,0.0
2021-07-17 02:00:00,Light_Load,0.0
2021-07-17 03:00:00,Light_Load,5.22
2021-07-17 04:00:00,Light_Load,5.36
2021-07-17 05:00:00,Light_Load,5.4
2021-07-17 06:00:00,Light_Load,6.84
2021-07-17 07:00:00,Light_Load,4.79
2021-07-17 08:00:00,Light_Load,51.23
2021-07-17 09:00:00,Medium_Load,50.26
2021-07-17 10:00:00,Maximum_Load,37.12
2021-07-17 11:00:00,Maximum_Load,53.57
2021-07-17 12:00:00,Medium_Load,0.0
2021-07-17 13:00:00,Maximum_Load,44.32
2021-07-17 14:00:00,Maximum_Load,30.89
2021-07-17 15:00:00,Maximum_Load,31.14
2021-07-17 16:00:00,Maximum_Load,24.08
2021-07-17 17:00:00,Medium_Load,0.0
2021-07-17 18:00:00,Medium_Load,14.9
2021-07-17 19:00:00,Medium_Load,10.8
2021-07-17 20:00:00,Medium_Load,9.97
2021-07-17 21:00:00,Medium_Load,0.0
2021-07-17 22:00:00,Medium_Load,0.0
2021-07-17 23:00:00,Light_Load,0.0
2021-07-18 00:00:00,Light_Load,0.0
2021-07-18 01:00:00,Light_Load,0.0
2021-07-18 02:00:00,Light_Load,0.0
2021-07-18 03:00:00,Light_Load,5.0
2021-07-18 04:00:00,Light_Load,4.9
2021-07-18 05:00:00,Light_Load,5.0
2021-07-18 06:00:00,Light_Load,4.75
2021-07-18 07:00:00,Light_Load,3.92
2021-07-18 08:00:00,Light_Load,55.04
2021-07-18 09:00:00,Medium_Load,39.89
2021-07-18 10:00:00,Maximum_Load,39.74
2021-07-18 11:00:00,Maximum_Load,72.07
2021-07-18 12:00:00,Medium_Load,0.0
2021-07-18 13:00:00,Maximum_Load,37.08
2021-07-18 14:00:00,Maximum_Load,28.48
2021-07-18 15:00:00,Maximum_Load,28.19
2021-07-18 16:00:00,Maximum_Load,36.61
2021-07-18 17:00:00,Medium_Load,0.04
2021-07-18 18:00:00,Medium_Load,30.46
2021-07-18 19:00:00,Medium_Load,23.87
2021-07-18 20:00:00,Medium_Load,13.75
2021-07-18 21:00:00,Medium_Load,0.0
2021-07-18 22:00:00,Medium_Load,0.0
2021-07-18 23:00:00,Light_Load,0.0
2021-07-19 00:00:00,Light_Load,0.0
2021-07-19 01:00:00,Light_Load,0.0
2021-07-19 02:00:00,Light_Load,0.0
2021-07-19 03:00:00,Light_Load,6.3
2021-07-19 04:00:00,Light_Load,6.08
2021-07-19 05:00:00,Light_Load,6.55
2021-07-19 06:00:00,Light_Load,6.41
2021-07-19 07:00:00,Light_Load,5.4
2021-07-19 08:00:00,Light_Load,69.05
2021-07-19 09:00:00,Medium_Load,44.93
2021-07-19 10:00:00,Maximum_Load,35.28
2021-07-19 11:00:00,Maximum_Load,55.58
2021-07-19 12:00:00,Medium_Load,0.0
2021-07-19 13:00:00,Maximum_Load,37.33
2021-07-19 14:00:00,Maximum_Load,28.12
2021-07-19 15:00:00,Maximum_Load,33.12
2021-07-19 16:00:00,Maximum_Load,29.77
2021-07-19 17:00:00,Medium_Load,0.0
2021-07-19 18:00:00,Medium_Load,32.51
2021-07-19 19:00:00,Medium_Load,11.23
2021-07-19 20:00:00,Medium_Load,6.26
2021-07-19 21:00:00,Medium_Load,0.0
2021-07-19 22:00:00,Medium_Load,0.0
2021-07-19 23:00:00,Light_Load,0.0
2021-07-20 00:00:00,Light_Load,0.0
2021-07-20 01:00:00,Light_Load,0.0
2021-07-20 02:00:00,Light_Load,0.0
2021-07-20 03:00:00,Light_Load,4.39
2021-07-20 04:00:00,Light_Load,4.39
2021-07-20 05:00:00,Light_Load,4.39
2021-07-20 06:00:00,Light_Load,4.0
2021-07-20 07:00:00,Light_Load,3.42
2021-07-20 08:00:00,Light_Load,48.2
2021-07-20 09:00:00,Medium_Load,28.26
2021-07-20 10:00:00,Maximum_Load,41.08
2021-07-20 11:00:00,Maximum_Load,52.85
2021-07-20 12:00:00,Medium_Load,5.98
2021-07-20 13:00:00,Maximum_Load,43.85
2021-07-20 14:00:00,Maximum_Load,29.81
2021-07-20 15:00:00,Maximum_Load,30.96
2021-07-20 16:00:00,Maximum_Load,30.53
2021-07-20 17:00:00,Medium_Load,21.96
2021-07-20 18:00:00,Medium_Load,0.0
2021-07-20 19:00:00,Medium_Load,0.0
2021-07-20 20:00:00,Medium_Load,0.0
2021-07-20 21:00:00,Medium_Load,0.0
2021-07-20 22:00:00,Medium_Load,0.0
2021-07-20 23:00:00,Light_Load,0.0
2021-07-21 00:00:00,Light_Load,0.0
2021-07-21 01:00:00,Light_Load,0.0
2021-07-21 02:00:00,Light_Load,0.0
2021-07-21 03:00:00,Light_Load,5.33
2021-07-21 04:00:00,Light_Load,4.9
2021-07-21 05:00:00,Light_Load,4.9
2021-07-21 06:00:00,Light_Load,4.46
2021-07-21 07:00:00,Light_Load,4.32
2021-07-21 08:00:00,Light_Load,64.44
2021-07-21 09:00:00,Medium_Load,35.14
2021-07-21 10:00:00,Maximum_Load,35.24
2021-07-21 11:00:00,Maximum_Load,77.58
2021-07-21 12:00:00,Medium_Load,2.16
2021-07-21 13:00:00,Maximum_Load,41.36
2021-07-21 14:00:00,Maximum_Load,41.98
2021-07-21 15:00:00,Maximum_Load,30.85
2021-07-21 16:00:00,Maximum_Load,33.05
2021-07-21 17:00:00,Medium_Load,0.0
2021-07-21 18:00:00,Medium_Load,38.23
2021-07-21 19:00:00,Medium_Load,33.98
2021-07-21 20:00:00,Medium_Load,33.98
2021-07-21 21:00:00,Medium_Load,2.3
2021-07-21 22:00:00,Medium_Load,0.0
2021-07-21 23:00:00,Light_Load,0.0
2021-07-22 00:00:00,Light_Load,0.0
2021-07-22 01:00:00,Light_Load,0.0
2021-07-22 02:00:00,Light_Load,0.0
2021-07-22 03:00:00,Light_Load,5.15
2021-07-22 04:00:00,Light_Load,6.7
2021-07-22 05:00:00,Light_Load,5.72
2021-07-22 06:00:00,Light_Load,5.22
2021-07-22 07:00:00,Light_Load,4.32
2021-07-22 08:00:00,Light_Load,52.7
2021-07-22 09:00:00,Medium_Load,36.18
2021-07-22 10:00:00,Maximum_Load,35.78
2021-07-22 11:00:00,Maximum_Load,57.85
2021-07-22 12:00:00,Medium_Load,0.0
2021-07-22 13:00:00,Maximum_Load,49.43
2021-07-22 14:00:00,Maximum_Load,34.67
2021-07-22 15:00:00,Maximum_Load,37.48
2021-07-22 16:00:00,Maximum_Load,44.32
2021-07-22 17:00:00,Medium_Load,0.58
2021-07-22 18:00:00,Medium_Load,20.81
2021-07-22 19:00:00,Medium_Load,27.04
2021-07-22 20:00:00,Medium_Load,11.59
2021-07-22 21:00:00,Medium_Load,0.0
2021-07-22 22:00:00,Medium_Load,0.0
2021-07-22 23:00:00,Light_Load,0.0
2021-07-23 00:00:00,Light_Load,0.0
2021-07-23 01:00:00,Light_Load,0.0
2021-07-23 02:00:00,Light_Load,0.0
2021-07-23 03:00:00,Light_Load,5.4
2021-07-23 04:00:00,Light_Load,5.44
2021-07-23 05:00:00,Light_Load,6.01
2021-07-23 06:00:00,Light_Load,5.72
2021-07-23 07:00:00,Light_Load,5.15
2021-07-23 08:00:00,Light_Load,31.93
2021-07-23 09:00:00,Medium_Load,23.87
2021-07-23 10:00:00,Maximum_Load,23.94
2021-07-23 11:00:00,Maximum_Load,32.72
2021-07-23 12:00:00,Medium_Load,0.0
2021-07-23 13:00:00,Maximum_Load,18.4
2021-07-23 14:00:00,Maximum_Load,1.22
2021-07-23 15:00:00,Maximum_Load,7.02
2021-07-23 16:00:00,Maximum_Load,14.72
2021-07-23 17:00:00,Medium_Load,0.0
2021-07-23 18:00:00,Medium_Load,0.0
2021-07-23 19:00:00,Medium_Load,0.0
2021-07-23 20:00:00,Medium_Load,0.0
2021-07-23 21:00:00,Medium_Load,0.0
2021-07-23 22:00:00,Medium_Load,0.0
2021-07-23 23:00:00,Light_Load,0.0
2021-07-24 00:00:00,Light_Load,0.0
2021-07-24 01:00:00,Light_Load,0.0
2021-07-24 02:00:00,Light_Load,0.0
2021-07-24 03:00:00,Light_Load,4.64
2021-07-24 04:00:00,Light_Load,4.86
2021-07-24 05:00:00,Light_Load,4.82
2021-07-24 06:00:00,Light_Load,4.61
2021-07-24 07:00:00,Light_Load,4.32
2021-07-24 08:00:00,Light_Load,4.28
2021-07-24 09:00:00,Light_Load,0.0
2021-07-24 10:00:00,Light_Load,0.0
2021-07-24 11:00:00,Light_Load,4.14
2021-07-24 12:00:00,Light_Load,0.0
2021-07-24 13:00:00,Light_Load,0.0
2021-07-24 14:00:00,Light_Load,0.0
2021-07-24 15:00:00,Light_Load,0.0
2021-07-24 16:00:00,Light_Load,0.0
2021-07-24 17:00:00,Light_Load,0.0
2021-07-24 18:00:00,Light_Load,0.0
2021-07-24 19:00:00,Light_Load,0.0
2021-07-24 20:00:00,Light_Load,0.0
2021-07-24 21:00:00,Light_Load,0.0
2021-07-24 22:00:00,Light_Load,0.0
2021-07-24 23:00:00,Light_Load,0.0
2021-07-25 00:00:00,Light_Load,0.0
2021-07-25 01:00:00,Light_Load,0.0
2021-07-25 02:00:00,Light_Load,0.0
2021-07-25 03:00:00,Light_Load,5.04
2021-07-25 04:00:00,Light_Load,5.04
2021-07-25 05:00:00,Light_Load,4.54
2021-07-25 06:00:00,Light_Load,4.64
2021-07-25 07:00:00,Light_Load,4.61
2021-07-25 08:00:00,Light_Load,68.4
2021-07-25 09:00:00,Medium_Load,47.81
2021-07-25 10:00:00,Maximum_Load,41.47
2021-07-25 11:00:00,Maximum_Load,54.58
2021-07-25 12:00:00,Medium_Load,0.0
2021-07-25 13:00:00,Maximum_Load,42.05
2021-07-25 14:00:00,Maximum_Load,28.3
2021-07-25 15:00:00,Maximum_Load,33.23
2021-07-25 16:00:00,Maximum_Load,39.92
2021-07-25 17:00:00,Medium_Load,0.04
2021-07-25 18:00:00,Medium_Load,30.2
2021-07-25 19:00:00,Medium_Load,26.57
2021-07-25 20:00:00,Medium_Load,18.25
2021-07-25 21:00:00,Medium_Load,0.0
2021-07-25 22:00:00,Medium_Load,0.0
2021-07-25 23:00:00,Light_Load,0.0
2021-07-26 00:00:00,Light_Load,0.0
2021-07-26 01:00:00,Light_Load,0.0
2021-07-26 02:00:00,Light_Load,0.0
2021-07-26 03:00:00,Light_Load,5.22
2021-07-26 04:00:00,Light_Load,5.15
2021-07-26 05:00:00,Light_Load,5.72
2021-07-26 06:00:00,Light_Load,5.11
2021-07-26 07:00:00,Light_Load,4.28
2021-07-26 08:00:00,Light_Load,65.88
2021-07-26 09:00:00,Medium_Load,48.28
2021-07-26 10:00:00,Maximum_Load,57.02
2021-07-26 11:00:00,Maximum_Load,64.37
2021-07-26 12:00:00,Medium_Load,0.0
2021-07-26 13:00:00,Maximum_Load,56.23
2021-07-26 14:00:00,Maximum_Load,31.93
2021-07-26 15:00:00,Maximum_Load,25.81
2021-07-26 16:00:00,Maximum_Load,29.88
2021-07-26 17:00:00,Medium_Load,0.0
2021-07-26 18:00:00,Medium_Load,28.91
2021-07-26 19:00:00,Medium_Load,21.82
2021-07-26 20:00:00,Medium_Load,8.03
2021-07-26 21:00:00,Medium_Load,0.0
2021-07-26 22:00:00,Medium_Load,5.36
2021-07-26 23:00:00,Light_Load,5.11
2021-07-27 00:00:00,Light_Load,4.61
2021-07-27 01:00:00,Light_Load,4.54
2021-07-27 02:00:00,Light_Load,4.5
2021-07-27 03:00:00,Light_Load,4.28
2021-07-27 04:00:00,Light_Load,4.39
2021-07-27 05:00:00,Light_Load,4.61
2021-07-27 06:00:00,Light_Load,4.25
2021-07-27 07:00:00,Light_Load,6.08
2021-07-27 08:00:00,Light_Load,48.49
2021-07-27 09:00:00,Medium_Load,13.14
2021-07-27 10:00:00,Maximum_Load,12.74
2021-07-27 11:00:00,Maximum_Load,37.22
2021-07-27 12:00:00,Medium_Load,0.0
2021-07-27 13:00:00,Maximum_Load,16.09
2021-07-27 14:00:00,Maximum_Load,23.65
2021-07-27 15:00:00,Maximum_Load,26.42
2021-07-27 16:00:00,Maximum_Load,37.22
2021-07-27 17:00:00,Medium_Load,0.0
2021-07-27 18:00:00,Medium_Load,51.73
2021-07-27 19:00:00,Medium_Load,27.65
2021-07-27 20:00:00,Medium_Load,19.55
2021-07-27 21:00:00,Medium_Load,0.0
2021-07-27 22:00:00,Medium_Load,3.82
2021-07-27 23:00:00,Light_Load,3.85
2021-07-28 00:00:00,Light_Load,4.21
2021-07-28 01:00:00,Light_Load,4.28
2021-07-28 02:00:00,Light_Load,4.21
2021-07-28 03:00:00,Light_Load,4.18
2021-07-28 04:00:00,Light_Load,4.07
2021-07-28 05:00:00,Light_Load,4.36
2021-07-28 06:00:00,Light_Load,4.07
2021-07-28 07:00:00,Light_Load,4.36
2021-07-28 08:00:00,Light_Load,53.24
2021-07-28 09:00:00,Medium_Load,19.91
2021-07-28 10:00:00,Maximum_Load,11.45
2021-07-28 11:00:00,Maximum_Load,36.54
2021-07-28 12:00:00,Medium_Load,0.0
2021-07-28 13:00:00,Maximum_Load,18.86
2021-07-28 14:00:00,Maximum_Load,13.54
2021-07-28 15:00:00,Maximum_Load,20.56
2021-07-28 16:00:00,Maximum_Load,19.22
2021-07-28 17:00:00,Medium_Load,0.0
2021-07-28 18:00:00,Medium_Load,19.87
2021-07-28 19:00:00,Medium_Load,22.9
2021-07-28 20:00:00,Medium_Load,4.03
2021-07-28 21:00:00,Medium_Load,0.0
2021-07-28 22:00:00,Medium_Load,6.23
2021-07-28 23:00:00,Light_Load,5.15
2021-07-29 00:00:00,Light_Load,5.54
2021-07-29 01:00:00,Light_Load,5.65
2021-07-29 02:00:00,Light_Load,5.51
2021-07-29 03:00:00,Light_Load,5.98
2021-07-29 04:00:00,Light_Load,6.08
2021-07-29 05:00:00,Light_Load,5.98
2021-07-29 06:00:00,Light_Load,5.58
2021-07-29 07:00:00,Light_Load,5.51
2021-07-29 08:00:00,Light_Load,46.69
2021-07-29 09:00:00,Medium_Load,24.34
2021-07-29 10:00:00,Maximum_Load,21.31
2021-07-29 11:00:00,Maximum_Load,33.41
2021-07-29 12:00:00,Medium_Load,0.0
2021-07-29 13:00:00,Maximum_Load,17.75
2021-07-29 14:00:00,Maximum_Load,14.44
2021-07-29 15:00:00,Maximum_Load,18.22
2021-07-29 16:00:00,Maximum_Load,13.28
2021-07-29 17:00:00,Medium_Load,0.0
2021-07-29 18:00:00,Medium_Load,28.12
2021-07-29 19:00:00,Medium_Load,26.46
2021-07-29 20:00:00,Medium_Load,16.63
2021-07-29 21:00:00,Medium_Load,0.0
2021-07-29 22:00:00,Medium_Load,5.18
2021-07-29 23:00:00,Light_Load,4.72
2021-07-30 00:00:00,Light_Load,5.15
2021-07-30 01:00:00,Light_Load,5.9
2021-07-30 02:00:00,Light_Load,5.94
2021-07-30 03:00:00,Light_Load,6.08
2021-07-30 04:00:00,Light_Load,6.37
